dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,214,changeforest_bs,0.8978717675318754,0.028,0.012,0.028,"[3, 14, 17, 46, 61, 73, 87, 88, 101, 104, 140, 145, 169, 174, 192, 205, 212, 221, 232, 250]","[0, 3, 14, 46, 60, 73, 88, 101, 104, 140, 169, 192, 212, 221, 232, 250]",14.0,0.1280490756034851
dirichlet__n_segments=20__n_observations=250,214,changekNN_bs,0.0,0.44,0.012,0.44,"[3, 14, 17, 46, 61, 73, 87, 88, 101, 104, 140, 145, 169, 174, 192, 205, 212, 221, 232, 250]","[0, 250]",0.0,0.0068823900073766
dirichlet__n_segments=20__n_observations=250,214,ecp,0.0,0.44,0.012,0.44,"[3, 14, 17, 46, 61, 73, 87, 88, 101, 104, 140, 145, 169, 174, 192, 205, 212, 221, 232, 250]","[0.0, 250.0]",0.0,0.3086543530225754
dirichlet__n_segments=20__n_observations=250,214,multirank,0.9560773683867684,0.02,0.032,0.032,"[3, 14, 17, 46, 61, 73, 87, 88, 101, 104, 140, 145, 169, 174, 192, 205, 212, 221, 232, 250]","[0, 3, 14, 17, 46, 61, 73, 88, 101, 104, 140, 145, 169, 180, 184, 192, 205, 212, 221, 232, 250]",19.0,0.2732773944735527
dirichlet__n_segments=20__n_observations=250,214,kernseg_rbf,0.0,0.44,0.012,0.44,"[3, 14, 17, 46, 61, 73, 87, 88, 101, 104, 140, 145, 169, 174, 192, 205, 212, 221, 232, 250]","[0, 250]",0.0,0.0538485366851091
dirichlet__n_segments=20__n_observations=353,214,changeforest_bs,0.9108356650962888,0.0028328611898017,0.0311614730878186,0.0311614730878186,"[4, 19, 24, 65, 86, 103, 123, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]","[0, 4, 19, 24, 65, 86, 104, 116, 124, 141, 146, 186, 197, 206, 238, 246, 271, 289, 299, 312, 328, 353]",20.0,0.1898965910077095
dirichlet__n_segments=20__n_observations=353,214,changekNN_bs,0.0264536763533186,0.4135977337110481,0.0141643059490084,0.4135977337110481,"[4, 19, 24, 65, 86, 103, 123, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]","[0, 323, 353]",1.0,0.0148335937410593
dirichlet__n_segments=20__n_observations=353,214,ecp,0.0,0.4419263456090651,0.0113314447592068,0.4419263456090651,"[4, 19, 24, 65, 86, 103, 123, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]","[0.0, 353.0]",0.0,0.6421453934162855
dirichlet__n_segments=20__n_observations=353,214,multirank,0.983681015169814,0.0056657223796034,0.0113314447592068,0.0113314447592068,"[4, 19, 24, 65, 86, 103, 123, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]","[0, 4, 19, 24, 65, 87, 103, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]",18.0,0.4751273952424526
dirichlet__n_segments=20__n_observations=353,214,kernseg_rbf,0.0,0.4419263456090651,0.0113314447592068,0.4419263456090651,"[4, 19, 24, 65, 86, 103, 123, 125, 142, 146, 197, 205, 238, 246, 271, 289, 299, 312, 328, 353]","[0, 353]",0.0,0.1081811953336
dirichlet__n_segments=20__n_observations=500,214,changeforest_bs,0.9186629413256164,0.008,0.02,0.02,"[6, 27, 34, 92, 121, 147, 174, 177, 202, 207, 279, 290, 338, 348, 384, 409, 423, 441, 465, 500]","[0, 6, 27, 36, 92, 121, 148, 177, 198, 202, 207, 275, 289, 328, 332, 338, 349, 385, 409, 423, 441, 465, 500]",21.0,0.2348038852214813
dirichlet__n_segments=20__n_observations=500,214,changekNN_bs,0.0749780619167846,0.386,0.032,0.386,"[6, 27, 34, 92, 121, 147, 174, 177, 202, 207, 279, 290, 338, 348, 384, 409, 423, 441, 465, 500]","[0, 97, 484, 495, 500]",3.0,0.0318476147949695
dirichlet__n_segments=20__n_observations=500,214,ecp,0.0016596688445779,0.442,0.012,0.442,"[6, 27, 34, 92, 121, 147, 174, 177, 202, 207, 279, 290, 338, 348, 384, 409, 423, 441, 465, 500]","[0.0, 6.0, 500.0]",1.0,2.601234288886189
dirichlet__n_segments=20__n_observations=500,214,multirank,0.93969484407979,0.028,0.012,0.028,"[6, 27, 34, 92, 121, 147, 174, 177, 202, 207, 279, 290, 338, 348, 384, 409, 423, 441, 465, 500]","[0, 6, 27, 92, 121, 147, 176, 202, 207, 279, 291, 338, 349, 384, 423, 441, 465, 500]",16.0,0.8527300134301186
dirichlet__n_segments=20__n_observations=500,214,kernseg_rbf,0.5712031185260209,0.112,0.036,0.112,"[6, 27, 34, 92, 121, 147, 174, 177, 202, 207, 279, 290, 338, 348, 384, 409, 423, 441, 465, 500]","[0, 47, 49, 52, 91, 206, 297, 344, 386, 422, 440, 500]",10.0,0.158912094309926
dirichlet__n_segments=20__n_observations=707,214,changeforest_bs,0.9661247693832196,0.0056577086280056,0.0113154172560113,0.0113154172560113,"[8, 39, 49, 130, 171, 207, 246, 250, 285, 293, 395, 410, 478, 492, 543, 579, 598, 624, 657, 707]","[0, 8, 39, 49, 130, 171, 207, 250, 289, 395, 410, 478, 494, 542, 579, 598, 624, 657, 707]",17.0,0.2919593788683414
