dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,467,changeforest_bs,0.8698016510032277,0.024,0.036,0.036,"[9, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 220, 222, 240, 250]","[0, 9, 37, 50, 61, 67, 84, 102, 128, 158, 167, 173, 184, 191, 196, 220, 240, 250]",16,0.1568138441070914
dirichlet__n_segments=20__n_observations=250,467,changekNN_bs,0.2456091098005466,0.216,0.036,0.216,"[9, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 220, 222, 240, 250]","[0, 62, 182, 250]",2,0.0155854327604174
dirichlet__n_segments=20__n_observations=250,467,ecp,-0.0066712188865062,0.476,0.036,0.476,"[9, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 220, 222, 240, 250]","[0.0, 9.0, 250.0]",1,0.9664538763463496
dirichlet__n_segments=20__n_observations=250,467,multirank,0.9032952939836174,0.004,0.036,0.036,"[9, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 220, 222, 240, 250]","[0, 9, 13, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 221, 240, 250]",19,0.2579718716442585
dirichlet__n_segments=20__n_observations=250,467,kernseg_rbf,0.0,0.488,0.036,0.488,"[9, 37, 50, 61, 67, 87, 102, 128, 132, 134, 158, 167, 173, 183, 191, 196, 220, 222, 240, 250]","[0, 250]",0,0.047649341635406
dirichlet__n_segments=20__n_observations=353,467,changeforest_bs,0.9144965519770998,0.0084985835694051,0.036827195467422,0.036827195467422,"[13, 53, 70, 86, 94, 123, 145, 181, 187, 189, 223, 236, 245, 258, 270, 277, 310, 313, 339, 353]","[0, 13, 53, 70, 86, 94, 123, 145, 181, 189, 223, 236, 245, 255, 270, 277, 310, 340, 353]",17,0.1992228766903281
dirichlet__n_segments=20__n_observations=353,467,changekNN_bs,0.058800444162913,0.3682719546742209,0.036827195467422,0.3682719546742209,"[13, 53, 70, 86, 94, 123, 145, 181, 187, 189, 223, 236, 245, 258, 270, 277, 310, 313, 339, 353]","[0, 59, 353]",1,0.0270005408674478
dirichlet__n_segments=20__n_observations=353,467,ecp,-0.0068351016380847,0.4759206798866855,0.036827195467422,0.4759206798866855,"[13, 53, 70, 86, 94, 123, 145, 181, 187, 189, 223, 236, 245, 258, 270, 277, 310, 313, 339, 353]","[0.0, 13.0, 353.0]",1,1.7296266620978713
dirichlet__n_segments=20__n_observations=353,467,multirank,0.9197639030979862,0.0084985835694051,0.036827195467422,0.036827195467422,"[13, 53, 70, 86, 94, 123, 145, 181, 187, 189, 223, 236, 245, 258, 270, 277, 310, 313, 339, 353]","[0, 13, 53, 70, 86, 94, 123, 145, 181, 190, 223, 236, 245, 258, 270, 277, 313, 339, 353]",17,0.4695939477533102
dirichlet__n_segments=20__n_observations=353,467,kernseg_rbf,0.0,0.4872521246458923,0.036827195467422,0.4872521246458923,"[13, 53, 70, 86, 94, 123, 145, 181, 187, 189, 223, 236, 245, 258, 270, 277, 310, 313, 339, 353]","[0, 353]",0,0.0884076990187168
dirichlet__n_segments=20__n_observations=500,467,changeforest_bs,0.9257660256927628,0.006,0.036,0.036,"[18, 75, 100, 122, 134, 174, 205, 256, 265, 268, 315, 334, 347, 366, 383, 392, 440, 443, 480, 500]","[0, 18, 75, 100, 122, 134, 174, 205, 256, 268, 315, 334, 347, 366, 371, 383, 392, 443, 480, 500]",18,0.2677322570234537
dirichlet__n_segments=20__n_observations=500,467,changekNN_bs,0.0531094302209609,0.388,0.036,0.388,"[18, 75, 100, 122, 134, 174, 205, 256, 265, 268, 315, 334, 347, 366, 383, 392, 440, 443, 480, 500]","[0, 74, 500]",1,0.0544906333088874
dirichlet__n_segments=20__n_observations=500,467,ecp,-0.0066589433077481,0.476,0.036,0.476,"[18, 75, 100, 122, 134, 174, 205, 256, 265, 268, 315, 334, 347, 366, 383, 392, 440, 443, 480, 500]","[0.0, 18.0, 500.0]",1,2.757603930309415
dirichlet__n_segments=20__n_observations=500,467,multirank,0.8850443396600695,0.026,0.036,0.036,"[18, 75, 100, 122, 134, 174, 205, 256, 265, 268, 315, 334, 347, 366, 383, 392, 440, 443, 480, 500]","[0, 18, 75, 100, 122, 134, 174, 205, 255, 315, 334, 347, 366, 392, 443, 480, 500]",15,0.6630306299775839
dirichlet__n_segments=20__n_observations=500,467,kernseg_rbf,0.4043878540512757,0.154,0.036,0.154,"[18, 75, 100, 122, 134, 174, 205, 256, 265, 268, 315, 334, 347, 366, 383, 392, 440, 443, 480, 500]","[0, 122, 205, 261, 315, 500]",4,0.1259605232626199
dirichlet__n_segments=20__n_observations=707,467,changeforest_bs,0.907611602608809,0.007072135785007,0.0353606789250353,0.0353606789250353,"[25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 554, 622, 627, 679, 707]","[0, 25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 553, 604, 627, 679, 707]",19,0.3808125369250774
dirichlet__n_segments=20__n_observations=707,467,changekNN_bs,-0.0076919615671629,0.471004243281471,0.0353606789250353,0.471004243281471,"[25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 554, 622, 627, 679, 707]","[0, 24, 29, 707]",2,0.0812760107219219
dirichlet__n_segments=20__n_observations=707,467,ecp,0.3916325323326943,0.1202263083451202,0.0353606789250353,0.1202263083451202,"[25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 554, 622, 627, 679, 707]","[0.0, 25.0, 190.0, 285.0, 362.0, 474.0, 707.0]",5,8.560303088277578
dirichlet__n_segments=20__n_observations=707,467,multirank,0.8914413441693009,0.024045261669024,0.0353606789250353,0.0353606789250353,"[25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 554, 622, 627, 679, 707]","[0, 25, 106, 141, 172, 189, 246, 290, 362, 446, 472, 491, 517, 554, 626, 679, 707]",15,1.8967339703813195
dirichlet__n_segments=20__n_observations=707,467,kernseg_rbf,0.6278524910551946,0.0876944837340877,0.0353606789250353,0.0876944837340877,"[25, 106, 141, 172, 189, 246, 290, 362, 374, 379, 446, 472, 491, 517, 542, 554, 622, 627, 679, 707]","[0, 99, 159, 190, 247, 290, 358, 474, 604, 707]",8,0.1622491721063852
dirichlet__n_segments=20__n_observations=1000,467,changeforest_bs,0.9035916954530552,0.005,0.036,0.036,"[36, 149, 200, 244, 267, 348, 410, 511, 530, 537, 631, 668, 694, 731, 766, 784, 880, 887, 960, 1000]","[0, 36, 149, 199, 244, 267, 288, 348, 409, 511, 530, 537, 631, 668, 694, 703, 731, 766, 784, 885, 960, 1000]",20,0.532626548781991
dirichlet__n_segments=20__n_observations=1000,467,changekNN_bs,0.5094791748652148,0.123,0.036,0.123,"[36, 149, 200, 244, 267, 348, 410, 511, 530, 537, 631, 668, 694, 731, 766, 784, 880, 887, 960, 1000]","[0, 35, 41, 47, 151, 185, 280, 329, 410, 508, 783, 885, 912, 946, 1000]",13,0.1338052051141858
dirichlet__n_segments=20__n_observations=1000,467,ecp,0.5931311249188224,0.119,0.036,0.119,"[36, 149, 200, 244, 267, 348, 410, 511, 530, 537, 631, 668, 694, 731, 766, 784, 880, 887, 960, 1000]","[0.0, 36.0, 147.0, 243.0, 347.0, 410.0, 512.0, 762.0, 885.0, 1000.0]",8,19.65742471069097
dirichlet__n_segments=20__n_observations=1000,467,multirank,0.8860213764567979,0.026,0.036,0.036,"[36, 149, 200, 244, 267, 348, 410, 511, 530, 537, 631, 668, 694, 731, 766, 784, 880, 887, 960, 1000]","[0, 36, 149, 199, 244, 266, 348, 410, 511, 631, 668, 694, 731, 784, 885, 960, 1000]",15,3.367813074029982
dirichlet__n_segments=20__n_observations=1000,467,kernseg_rbf,0.7316820694744267,0.102,0.036,0.102,"[36, 149, 200, 244, 267, 348, 410, 511, 530, 537, 631, 668, 694, 731, 766, 784, 880, 887, 960, 1000]","[0, 147, 199, 270, 287, 347, 410, 512, 733, 785, 885, 954, 1000]",11,0.4570994600653648
dirichlet__n_segments=20__n_observations=1414,467,changeforest_bs,0.9305058685227172,0.0014144271570014,0.036067892503536,0.036067892503536,"[51, 211, 282, 345, 378, 492, 579, 723, 749, 759, 892, 944, 981, 1034, 1083, 1109, 1244, 1254, 1358, 1414]","[0, 51, 211, 282, 345, 360, 377, 492, 579, 723, 749, 759, 892, 914, 944, 981, 1036, 1083, 1109, 1244, 1254, 1358, 1414]",21,0.8395196609199047
dirichlet__n_segments=20__n_observations=1414,467,changekNN_bs,0.529780917624376,0.1308345120226308,0.036067892503536,0.1308345120226308,"[51, 211, 282, 345, 378, 492, 579, 723, 749, 759, 892, 944, 981, 1034, 1083, 1109, 1244, 1254, 1358, 1414]","[0, 51, 216, 326, 380, 409, 492, 577, 707, 1108, 1256, 1414]",10,0.4714634865522384
dirichlet__n_segments=20__n_observations=1414,467,ecp,0.7096460562257904,0.053041018387553,0.036067892503536,0.053041018387553,"[51, 211, 282, 345, 378, 492, 579, 723, 749, 759, 892, 944, 981, 1034, 1083, 1109, 1244, 1254, 1358, 1414]","[0.0, 51.0, 213.0, 379.0, 493.0, 577.0, 723.0, 948.0, 1034.0, 1256.0, 1357.0, 1414.0]",10,46.992528242990375
dirichlet__n_segments=20__n_observations=1414,467,multirank,0.8907896379249819,0.0254596888260254,0.036067892503536,0.036067892503536,"[51, 211, 282, 345, 378, 492, 579, 723, 749, 759, 892, 944, 981, 1034, 1083, 1109, 1244, 1254, 1358, 1414]","[0, 51, 211, 282, 345, 378, 492, 579, 723, 892, 944, 981, 1034, 1109, 1245, 1358, 1414]",15,5.942443227395415
dirichlet__n_segments=20__n_observations=1414,467,kernseg_rbf,0.844456576304652,0.041018387553041,0.036067892503536,0.041018387553041,"[51, 211, 282, 345, 378, 492, 579, 723, 749, 759, 892, 944, 981, 1034, 1083, 1109, 1244, 1254, 1358, 1414]","[0, 212, 328, 377, 493, 580, 698, 701, 899, 981, 1031, 1109, 1256, 1357, 1414]",13,0.6195641793310642
dirichlet__n_segments=20__n_observations=2000,467,changeforest_bs,0.929469977757286,0.002,0.036,0.036,"[72, 299, 399, 488, 535, 696, 819, 1023, 1059, 1073, 1262, 1335, 1388, 1463, 1532, 1568, 1759, 1773, 1920, 2000]","[0, 72, 299, 399, 488, 514, 535, 696, 819, 1023, 1059, 1073, 1262, 1335, 1388, 1463, 1501, 1532, 1568, 1755, 1771, 1920, 2000]",21,1.0152776427567003
dirichlet__n_segments=20__n_observations=2000,467,changekNN_bs,0.8074949006966452,0.0295,0.036,0.036,"[72, 299, 399, 488, 535, 696, 819, 1023, 1059, 1073, 1262, 1335, 1388, 1463, 1532, 1568, 1759, 1773, 1920, 2000]","[0, 72, 299, 414, 486, 534, 546, 698, 825, 1024, 1260, 1335, 1481, 1496, 1509, 1771, 1920, 2000]",16,0.9527019048109652
dirichlet__n_segments=20__n_observations=2000,467,ecp,0.8532092148626228,0.0255,0.036,0.036,"[72, 299, 399, 488, 535, 696, 819, 1023, 1059, 1073, 1262, 1335, 1388, 1463, 1532, 1568, 1759, 1773, 1920, 2000]","[0.0, 72.0, 300.0, 399.0, 485.0, 534.0, 702.0, 825.0, 1023.0, 1263.0, 1337.0, 1471.0, 1571.0, 1771.0, 1919.0, 2000.0]",14,99.26223772671074
dirichlet__n_segments=20__n_observations=2000,467,multirank,0.890408910990763,0.025,0.036,0.036,"[72, 299, 399, 488, 535, 696, 819, 1023, 1059, 1073, 1262, 1335, 1388, 1463, 1532, 1568, 1759, 1773, 1920, 2000]","[0, 72, 299, 399, 488, 535, 696, 819, 1023, 1262, 1335, 1388, 1463, 1568, 1771, 1920, 2000]",15,10.044612109661102
