dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,215,changeforest_bs,0.907160167443114,0.028,0.044,0.044,"[11, 14, 37, 38, 45, 54, 72, 78, 82, 85, 114, 125, 130, 159, 160, 179, 200, 236, 238, 250]","[0, 11, 37, 45, 54, 71, 85, 110, 113, 129, 160, 179, 200, 236, 250]",13.0,0.1250033732503652
dirichlet__n_segments=20__n_observations=250,215,changekNN_bs,0.0768234152376009,0.364,0.044,0.364,"[11, 14, 37, 38, 45, 54, 72, 78, 82, 85, 114, 125, 130, 159, 160, 179, 200, 236, 238, 250]","[0, 49, 250]",1.0,0.0086481124162673
dirichlet__n_segments=20__n_observations=250,215,ecp,0.0137132120739728,0.476,0.044,0.476,"[11, 14, 37, 38, 45, 54, 72, 78, 82, 85, 114, 125, 130, 159, 160, 179, 200, 236, 238, 250]","[0.0, 11.0, 250.0]",1.0,0.7593482732772827
dirichlet__n_segments=20__n_observations=250,215,multirank,0.8297315221714582,0.004,0.044,0.044,"[11, 14, 37, 38, 45, 54, 72, 78, 82, 85, 114, 125, 130, 159, 160, 179, 200, 236, 238, 250]","[0, 11, 15, 34, 38, 45, 54, 59, 71, 78, 82, 85, 108, 114, 125, 130, 133, 160, 179, 200, 226, 236, 238, 250]",22.0,0.2839194592088461
dirichlet__n_segments=20__n_observations=250,215,kernseg_rbf,0.0,0.5,0.044,0.5,"[11, 14, 37, 38, 45, 54, 72, 78, 82, 85, 114, 125, 130, 159, 160, 179, 200, 236, 238, 250]","[0, 250]",0.0,0.0598896946758031
dirichlet__n_segments=20__n_observations=353,215,changeforest_bs,0.9288777264391372,0.0113314447592068,0.0453257790368272,0.0453257790368272,"[16, 20, 52, 54, 64, 76, 102, 110, 115, 119, 161, 177, 183, 225, 227, 253, 282, 333, 335, 353]","[0, 16, 54, 64, 77, 86, 102, 110, 119, 161, 173, 177, 184, 227, 253, 282, 333, 353]",16.0,0.1720156166702509
dirichlet__n_segments=20__n_observations=353,215,changekNN_bs,0.0147184507936262,0.4730878186968839,0.0453257790368272,0.4730878186968839,"[16, 20, 52, 54, 64, 76, 102, 110, 115, 119, 161, 177, 183, 225, 227, 253, 282, 333, 335, 353]","[0, 16, 353]",1.0,0.0147840939462184
dirichlet__n_segments=20__n_observations=353,215,ecp,0.0147184507936262,0.4730878186968839,0.0453257790368272,0.4730878186968839,"[16, 20, 52, 54, 64, 76, 102, 110, 115, 119, 161, 177, 183, 225, 227, 253, 282, 333, 335, 353]","[0.0, 16.0, 353.0]",1.0,1.3264263533055782
dirichlet__n_segments=20__n_observations=353,215,multirank,0.897558981507559,0.0028328611898017,0.065155807365439,0.065155807365439,"[16, 20, 52, 54, 64, 76, 102, 110, 115, 119, 161, 177, 183, 225, 227, 253, 282, 333, 335, 353]","[0, 16, 20, 53, 65, 76, 103, 110, 115, 119, 161, 177, 184, 226, 253, 282, 305, 333, 335, 353]",18.0,0.4977531768381595
dirichlet__n_segments=20__n_observations=353,215,kernseg_rbf,0.0,0.4985835694050991,0.0453257790368272,0.4985835694050991,"[16, 20, 52, 54, 64, 76, 102, 110, 115, 119, 161, 177, 183, 225, 227, 253, 282, 333, 335, 353]","[0, 353]",0.0,0.1126884464174509
