dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,191,changeforest_bs,0.9008832831036848,0.024,0.024,0.024,"[2, 18, 28, 37, 40, 59, 61, 70, 118, 127, 151, 161, 183, 197, 206, 209, 236, 239, 245, 250]","[0, 18, 28, 40, 59, 64, 118, 127, 151, 161, 183, 191, 197, 207, 236, 250]",14,0.1294102221727371
dirichlet__n_segments=20__n_observations=250,191,changekNN_bs,0.0,0.492,0.008,0.492,"[2, 18, 28, 37, 40, 59, 61, 70, 118, 127, 151, 161, 183, 197, 206, 209, 236, 239, 245, 250]","[0, 250]",0,0.0065036881715059
dirichlet__n_segments=20__n_observations=250,191,ecp,0.0,0.492,0.008,0.492,"[2, 18, 28, 37, 40, 59, 61, 70, 118, 127, 151, 161, 183, 197, 206, 209, 236, 239, 245, 250]","[0.0, 250.0]",0,0.3120814431458711
dirichlet__n_segments=20__n_observations=250,191,multirank,0.9773911406949564,0.012,0.008,0.012,"[2, 18, 28, 37, 40, 59, 61, 70, 118, 127, 151, 161, 183, 197, 206, 209, 236, 239, 245, 250]","[0, 2, 18, 19, 28, 40, 59, 70, 118, 127, 151, 159, 161, 183, 197, 206, 209, 236, 239, 241, 245, 250]",20,0.2864301148802042
dirichlet__n_segments=20__n_observations=250,191,kernseg_rbf,0.0,0.492,0.008,0.492,"[2, 18, 28, 37, 40, 59, 61, 70, 118, 127, 151, 161, 183, 197, 206, 209, 236, 239, 245, 250]","[0, 250]",0,0.0549421776086092
dirichlet__n_segments=20__n_observations=353,191,changeforest_bs,0.9150036138291558,0.0198300283286118,0.0169971671388102,0.0198300283286118,"[2, 25, 39, 53, 56, 83, 86, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]","[0, 25, 39, 55, 83, 88, 99, 163, 174, 180, 213, 227, 254, 277, 292, 334, 353]",15,0.1708970572799444
dirichlet__n_segments=20__n_observations=353,191,changekNN_bs,0.1065085168196521,0.2946175637393767,0.0169971671388102,0.2946175637393767,"[2, 25, 39, 53, 56, 83, 86, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]","[0, 271, 289, 343, 353]",3,0.0156245362013578
dirichlet__n_segments=20__n_observations=353,191,ecp,0.0,0.490084985835694,0.0056657223796034,0.490084985835694,"[2, 25, 39, 53, 56, 83, 86, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]","[0.0, 353.0]",0,0.6784204933792353
dirichlet__n_segments=20__n_observations=353,191,multirank,0.9880839146813764,0.0056657223796034,0.0056657223796034,0.0056657223796034,"[2, 25, 39, 53, 56, 83, 86, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]","[0, 2, 25, 39, 55, 83, 87, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]",18,0.5005646925419569
dirichlet__n_segments=20__n_observations=353,191,kernseg_rbf,0.0,0.490084985835694,0.0056657223796034,0.490084985835694,"[2, 25, 39, 53, 56, 83, 86, 99, 167, 180, 213, 227, 258, 277, 291, 295, 334, 337, 346, 353]","[0, 353]",0,0.109247587621212
dirichlet__n_segments=20__n_observations=500,191,changeforest_bs,0.9719283238328864,0.012,0.016,0.016,"[3, 35, 55, 74, 79, 118, 122, 141, 236, 254, 301, 322, 366, 393, 412, 418, 472, 477, 490, 500]","[0, 3, 35, 55, 74, 79, 118, 141, 236, 258, 301, 322, 366, 393, 404, 418, 472, 477, 490, 500]",18,0.2160459235310554
dirichlet__n_segments=20__n_observations=500,191,changekNN_bs,0.4204165963484094,0.116,0.022,0.116,"[3, 35, 55, 74, 79, 118, 122, 141, 236, 254, 301, 322, 366, 393, 412, 418, 472, 477, 490, 500]","[0, 107, 114, 294, 323, 394, 500]",5,0.0315420515835285
dirichlet__n_segments=20__n_observations=500,191,ecp,0.0,0.492,0.006,0.492,"[3, 35, 55, 74, 79, 118, 122, 141, 236, 254, 301, 322, 366, 393, 412, 418, 472, 477, 490, 500]","[0.0, 500.0]",0,1.3456531800329683
dirichlet__n_segments=20__n_observations=500,191,multirank,0.9809044540998856,0.012,0.006,0.012,"[3, 35, 55, 74, 79, 118, 122, 141, 236, 254, 301, 322, 366, 393, 412, 418, 472, 477, 490, 500]","[0, 3, 35, 55, 79, 118, 141, 236, 254, 301, 322, 366, 393, 418, 472, 477, 490, 500]",16,0.8440584931522608
dirichlet__n_segments=20__n_observations=500,191,kernseg_rbf,0.6511621895086885,0.064,0.018,0.064,"[3, 35, 55, 74, 79, 118, 122, 141, 236, 254, 301, 322, 366, 393, 412, 418, 472, 477, 490, 500]","[0, 53, 109, 237, 322, 394, 416, 470, 500]",7,0.1572778765112161
dirichlet__n_segments=20__n_observations=707,191,changeforest_bs,0.9538871731534598,0.0084865629420084,0.0254596888260254,0.0254596888260254,"[5, 50, 78, 105, 112, 167, 173, 199, 334, 360, 426, 455, 518, 556, 582, 591, 668, 675, 693, 707]","[0, 6, 32, 39, 51, 78, 99, 111, 171, 199, 334, 360, 426, 455, 518, 556, 582, 591, 674, 693, 707]",19,0.2964749243110418
dirichlet__n_segments=20__n_observations=707,191,changekNN_bs,0.2815971071412749,0.2234794908062234,0.007072135785007,0.2234794908062234,"[5, 50, 78, 105, 112, 167, 173, 199, 334, 360, 426, 455, 518, 556, 582, 591, 668, 675, 693, 707]","[0, 170, 360, 707]",2,0.0556353162974119
dirichlet__n_segments=20__n_observations=707,191,ecp,0.2793014320407819,0.2263083451202263,0.007072135785007,0.2263083451202263,"[5, 50, 78, 105, 112, 167, 173, 199, 334, 360, 426, 455, 518, 556, 582, 591, 668, 675, 693, 707]","[0.0, 170.0, 358.0, 707.0]",2,5.577980088070035
dirichlet__n_segments=20__n_observations=707,191,multirank,0.9551117423553463,0.0127298444130127,0.007072135785007,0.0127298444130127,"[5, 50, 78, 105, 112, 167, 173, 199, 334, 360, 426, 455, 518, 556, 582, 591, 668, 675, 693, 707]","[0, 5, 50, 78, 112, 167, 199, 331, 360, 426, 455, 518, 556, 591, 675, 693, 707]",15,1.579173294827342
dirichlet__n_segments=20__n_observations=707,191,kernseg_rbf,0.5863873870932638,0.1216407355021216,0.0183875530410183,0.1216407355021216,"[5, 50, 78, 105, 112, 167, 173, 199, 334, 360, 426, 455, 518, 556, 582, 591, 668, 675, 693, 707]","[0, 111, 168, 199, 326, 359, 427, 463, 505, 707]",8,0.2138200365006923
dirichlet__n_segments=20__n_observations=1000,191,changeforest_bs,0.9805090331419138,0.006,0.01,0.01,"[7, 70, 110, 149, 158, 236, 244, 282, 473, 509, 602, 643, 732, 786, 824, 836, 945, 954, 981, 1000]","[0, 8, 70, 80, 110, 155, 236, 244, 282, 473, 509, 602, 643, 733, 786, 827, 836, 945, 954, 981, 1000]",19,0.3842678852379322
dirichlet__n_segments=20__n_observations=1000,191,changekNN_bs,0.548420623463275,0.118,0.018,0.118,"[7, 70, 110, 149, 158, 236, 244, 282, 473, 509, 602, 643, 732, 786, 824, 836, 945, 954, 981, 1000]","[0, 267, 279, 473, 513, 605, 620, 774, 1000]",7,0.1161733902990818
dirichlet__n_segments=20__n_observations=1000,191,ecp,0.5241896826299738,0.13,0.007,0.13,"[7, 70, 110, 149, 158, 236, 244, 282, 473, 509, 602, 643, 732, 786, 824, 836, 945, 954, 981, 1000]","[0.0, 7.0, 279.0, 507.0, 642.0, 787.0, 1000.0]",5,15.484527116641402
dirichlet__n_segments=20__n_observations=1000,191,multirank,0.9741494764072588,0.012,0.007,0.012,"[7, 70, 110, 149, 158, 236, 244, 282, 473, 509, 602, 643, 732, 786, 824, 836, 945, 954, 981, 1000]","[0, 7, 70, 110, 158, 236, 282, 473, 509, 602, 644, 732, 786, 836, 947, 981, 1000]",15,2.847207071259618
dirichlet__n_segments=20__n_observations=1000,191,kernseg_rbf,0.7958129970388295,0.07,0.009,0.07,"[7, 70, 110, 149, 158, 236, 244, 282, 473, 509, 602, 643, 732, 786, 824, 836, 945, 954, 981, 1000]","[0, 160, 236, 279, 473, 507, 602, 642, 736, 785, 845, 1000]",10,0.3272987995296716
dirichlet__n_segments=20__n_observations=1414,191,changeforest_bs,0.9802509655975332,0.0035360678925035,0.012022630834512,0.012022630834512,"[10, 99, 156, 211, 223, 334, 345, 398, 668, 719, 851, 910, 1035, 1112, 1165, 1182, 1336, 1349, 1387, 1414]","[0, 10, 99, 156, 206, 223, 334, 345, 399, 668, 716, 851, 910, 1035, 1052, 1112, 1165, 1173, 1182, 1336, 1349, 1387, 1414]",21,0.5219895802438259
dirichlet__n_segments=20__n_observations=1414,191,changekNN_bs,0.7193730147251218,0.07001414427157,0.0162659123055162,0.07001414427157,"[10, 99, 156, 211, 223, 334, 345, 398, 668, 719, 851, 910, 1035, 1112, 1165, 1182, 1336, 1349, 1387, 1414]","[0, 221, 335, 403, 701, 718, 739, 849, 900, 1012, 1109, 1166, 1414]",11,0.2393967974931001
dirichlet__n_segments=20__n_observations=1414,191,ecp,0.8191480218549175,0.0629420084865629,0.012022630834512,0.0629420084865629,"[10, 99, 156, 211, 223, 334, 345, 398, 668, 719, 851, 910, 1035, 1112, 1165, 1182, 1336, 1349, 1387, 1414]","[0.0, 10.0, 221.0, 334.0, 403.0, 702.0, 718.0, 852.0, 900.0, 1035.0, 1107.0, 1175.0, 1336.0, 1387.0, 1414.0]",13,51.92266096174717
dirichlet__n_segments=20__n_observations=1414,191,multirank,0.97627366022801,0.012022630834512,0.007072135785007,0.012022630834512,"[10, 99, 156, 211, 223, 334, 345, 398, 668, 719, 851, 910, 1035, 1112, 1165, 1182, 1336, 1349, 1387, 1414]","[0, 10, 99, 156, 223, 334, 399, 668, 719, 851, 910, 1035, 1112, 1182, 1336, 1387, 1414]",15,5.445886891335249
dirichlet__n_segments=20__n_observations=1414,191,kernseg_rbf,0.9613415640423834,0.0113154172560113,0.007072135785007,0.0113154172560113,"[10, 99, 156, 211, 223, 334, 345, 398, 668, 719, 851, 910, 1035, 1112, 1165, 1182, 1336, 1349, 1387, 1414]","[0, 97, 158, 213, 334, 402, 668, 719, 852, 854, 911, 1035, 1038, 1109, 1181, 1336, 1387, 1414]",16,0.561522725969553
dirichlet__n_segments=20__n_observations=2000,191,changeforest_bs,0.9602817999395714,0.003,0.022,0.022,"[14, 140, 220, 298, 316, 472, 489, 563, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1890, 1909, 1962, 2000]","[0, 14, 140, 220, 298, 313, 461, 472, 483, 564, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1715, 1890, 1909, 1962, 2000]",21,0.7313381917774677
dirichlet__n_segments=20__n_observations=2000,191,changekNN_bs,0.8774855127158304,0.0235,0.0235,0.0235,"[14, 140, 220, 298, 316, 472, 489, 563, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1890, 1909, 1962, 2000]","[0, 125, 204, 314, 488, 551, 946, 1017, 1226, 1266, 1511, 1572, 1651, 1671, 1893, 2000]",14,0.4957830123603344
dirichlet__n_segments=20__n_observations=2000,191,ecp,0.8860432648805591,0.0425,0.0115,0.0425,"[14, 140, 220, 298, 316, 472, 489, 563, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1890, 1909, 1962, 2000]","[0.0, 14.0, 143.0, 314.0, 472.0, 554.0, 945.0, 1017.0, 1205.0, 1288.0, 1549.0, 1573.0, 1671.0, 1892.0, 2000.0]",13,96.98812253586948
dirichlet__n_segments=20__n_observations=2000,191,multirank,0.9778621316172208,0.012,0.007,0.012,"[14, 140, 220, 298, 316, 472, 489, 563, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1890, 1909, 1962, 2000]","[0, 14, 140, 220, 316, 472, 563, 945, 1017, 1204, 1287, 1464, 1572, 1671, 1890, 1962, 2000]",15,11.898747874423862
dirichlet__n_segments=20__n_observations=2000,191,kernseg_rbf,0.9601715939120852,0.019,0.007,0.019,"[14, 140, 220, 298, 316, 472, 489, 563, 945, 1017, 1204, 1287, 1464, 1572, 1647, 1671, 1890, 1909, 1962, 2000]","[0, 141, 143, 212, 314, 483, 564, 946, 1017, 1206, 1286, 1464, 1573, 1671, 1892, 2000]",14,1.057566812261939
dirichlet__n_segments=20__n_observations=2828,191,changeforest_bs,0.939425998025051,0.001060820367751,0.041018387553041,0.041018387553041,"[19, 199, 311, 421, 447, 668, 691, 796, 1337, 1439, 1703, 1820, 2070, 2223, 2329, 2363, 2672, 2699, 2774, 2828]","[0, 19, 198, 311, 421, 447, 621, 671, 691, 796, 1336, 1410, 1439, 1703, 1820, 2070, 2222, 2329, 2363, 2479, 2672, 2699, 2774, 2828]",22,1.0076304376125336
dirichlet__n_segments=20__n_observations=2828,191,changekNN_bs,0.9185272768676932,0.0106082036775106,0.0155586987270155,0.0155586987270155,"[19, 199, 311, 421, 447, 668, 691, 796, 1337, 1439, 1703, 1820, 2070, 2223, 2329, 2363, 2672, 2699, 2774, 2828]","[0, 20, 199, 312, 450, 676, 729, 780, 1355, 1395, 1444, 1703, 1819, 2075, 2221, 2334, 2351, 2702, 2776, 2828]",18,0.956276746466756
dirichlet__n_segments=20__n_observations=2828,191,ecp,0.9347250418629438,0.012022630834512,0.0265205091937765,0.0265205091937765,"[19, 199, 311, 421, 447, 668, 691, 796, 1337, 1439, 1703, 1820, 2070, 2223, 2329, 2363, 2672, 2699, 2774, 2828]","[0.0, 19.0, 209.0, 311.0, 448.0, 593.0, 675.0, 795.0, 1338.0, 1432.0, 1703.0, 1820.0, 2075.0, 2227.0, 2363.0, 2702.0, 2776.0, 2828.0]",16,209.3383214771748
dirichlet__n_segments=20__n_observations=2828,191,multirank,0.9682779110599844,0.012022630834512,0.0067185289957567,0.012022630834512,"[19, 199, 311, 421, 447, 668, 691, 796, 1337, 1439, 1703, 1820, 2070, 2223, 2329, 2363, 2672, 2699, 2774, 2828]","[0, 19, 198, 311, 447, 668, 796, 1337, 1439, 1703, 1820, 2070, 2223, 2363, 2699, 2774, 2828]",15,24.4606658089906
