dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,290,changeforest_bs,0.8991002215798818,0.024,0.048,0.048,"[12, 19, 26, 30, 42, 46, 52, 57, 92, 103, 115, 132, 182, 190, 199, 204, 213, 236, 241, 250]","[0, 12, 19, 26, 30, 43, 58, 93, 103, 115, 129, 182, 190, 199, 204, 214, 236, 250]",16.0,0.1795635449816472
dirichlet__n_segments=20__n_observations=250,290,changekNN_bs,0.0917082433542242,0.38,0.048,0.38,"[12, 19, 26, 30, 42, 46, 52, 57, 92, 103, 115, 132, 182, 190, 199, 204, 213, 236, 241, 250]","[0, 198, 250]",1.0,0.0115111050545237
dirichlet__n_segments=20__n_observations=250,290,ecp,0.1010638132304853,0.296,0.064,0.296,"[12, 19, 26, 30, 42, 46, 52, 57, 92, 103, 115, 132, 182, 190, 199, 204, 213, 236, 241, 250]","[0.0, 12.0, 166.0, 170.0, 250.0]",3.0,1.2844735299586318
dirichlet__n_segments=20__n_observations=250,290,multirank,0.6751210011178969,0.008,0.088,0.088,"[12, 19, 26, 30, 42, 46, 52, 57, 92, 103, 115, 132, 182, 190, 199, 204, 213, 236, 241, 250]","[0, 12, 19, 26, 29, 31, 40, 47, 53, 58, 74, 87, 92, 103, 112, 115, 133, 154, 182, 190, 199, 204, 214, 232, 236, 241, 250]",25.0,0.3217342179850675
dirichlet__n_segments=20__n_observations=250,290,kernseg_rbf,0.0,0.472,0.048,0.472,"[12, 19, 26, 30, 42, 46, 52, 57, 92, 103, 115, 132, 182, 190, 199, 204, 213, 236, 241, 250]","[0, 250]",0.0,0.0589598289807327
dirichlet__n_segments=20__n_observations=353,290,changeforest_bs,0.9045417930783448,0.0283286118980169,0.0481586402266288,0.0481586402266288,"[17, 27, 36, 43, 60, 64, 73, 80, 130, 146, 162, 186, 257, 268, 281, 288, 301, 333, 341, 353]","[0, 17, 27, 36, 43, 60, 70, 130, 146, 162, 186, 256, 268, 281, 288, 296, 333, 341, 353]",17.0,0.2365819939877838
dirichlet__n_segments=20__n_observations=353,290,changekNN_bs,0.0,0.4730878186968839,0.0481586402266288,0.4730878186968839,"[17, 27, 36, 43, 60, 64, 73, 80, 130, 146, 162, 186, 257, 268, 281, 288, 301, 333, 341, 353]","[0, 353]",0.0,0.0150387280154973
dirichlet__n_segments=20__n_observations=353,290,ecp,0.0135100647708037,0.4730878186968839,0.0481586402266288,0.4730878186968839,"[17, 27, 36, 43, 60, 64, 73, 80, 130, 146, 162, 186, 257, 268, 281, 288, 301, 333, 341, 353]","[0.0, 17.0, 353.0]",1.0,1.4647415060317144
dirichlet__n_segments=20__n_observations=353,290,multirank,0.9111798156470762,0.0198300283286118,0.0481586402266288,0.0481586402266288,"[17, 27, 36, 43, 60, 64, 73, 80, 130, 146, 162, 186, 257, 268, 281, 288, 301, 333, 341, 353]","[0, 17, 27, 36, 43, 60, 67, 73, 130, 146, 162, 185, 189, 257, 268, 281, 288, 304, 333, 341, 353]",19.0,0.5384838259778917
dirichlet__n_segments=20__n_observations=353,290,kernseg_rbf,0.0,0.4730878186968839,0.0481586402266288,0.4730878186968839,"[17, 27, 36, 43, 60, 64, 73, 80, 130, 146, 162, 186, 257, 268, 281, 288, 301, 333, 341, 353]","[0, 353]",0.0,0.1013833499746397
dirichlet__n_segments=20__n_observations=500,290,changeforest_bs,0.9325413894932136,0.012,0.05,0.05,"[25, 38, 52, 61, 85, 91, 104, 113, 184, 206, 230, 264, 364, 380, 398, 408, 426, 472, 483, 500]","[0, 25, 38, 52, 58, 85, 91, 101, 107, 184, 206, 230, 264, 364, 380, 398, 407, 427, 439, 472, 483, 500]",20.0,0.3133039670065045
dirichlet__n_segments=20__n_observations=500,290,changekNN_bs,0.4106390401103911,0.166,0.05,0.166,"[25, 38, 52, 61, 85, 91, 104, 113, 184, 206, 230, 264, 364, 380, 398, 408, 426, 472, 483, 500]","[0, 26, 30, 202, 248, 363, 500]",5.0,0.0293512539938092
dirichlet__n_segments=20__n_observations=500,290,ecp,0.0147370021227201,0.472,0.05,0.472,"[25, 38, 52, 61, 85, 91, 104, 113, 184, 206, 230, 264, 364, 380, 398, 408, 426, 472, 483, 500]","[0.0, 25.0, 500.0]",1.0,2.896509487007279
dirichlet__n_segments=20__n_observations=500,290,multirank,0.9470437392048184,0.022,0.05,0.05,"[25, 38, 52, 61, 85, 91, 104, 113, 184, 206, 230, 264, 364, 380, 398, 408, 426, 472, 483, 500]","[0, 25, 38, 52, 61, 85, 107, 184, 206, 230, 264, 364, 380, 398, 407, 426, 472, 500]",16.0,0.9764686839771456
dirichlet__n_segments=20__n_observations=500,290,kernseg_rbf,0.4152169387313076,0.182,0.05,0.182,"[25, 38, 52, 61, 85, 91, 104, 113, 184, 206, 230, 264, 364, 380, 398, 408, 426, 472, 483, 500]","[0, 184, 263, 363, 500]",3.0,0.1887323529808782
dirichlet__n_segments=20__n_observations=707,290,changeforest_bs,0.9700518928848928,0.0113154172560113,0.0495049504950495,0.0495049504950495,"[35, 54, 73, 86, 120, 129, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 683, 707]","[0, 35, 54, 73, 82, 121, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 684, 693, 698, 707]",20.0,0.3845222819945775
dirichlet__n_segments=20__n_observations=707,290,changekNN_bs,0.4340744894723673,0.1499292786421499,0.0495049504950495,0.1499292786421499,"[35, 54, 73, 86, 120, 129, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 683, 707]","[0, 36, 130, 267, 519, 707]",4.0,0.0593173509696498
dirichlet__n_segments=20__n_observations=707,290,ecp,0.5715907729347305,0.1244695898161244,0.0495049504950495,0.1244695898161244,"[35, 54, 73, 86, 120, 129, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 683, 707]","[0.0, 35.0, 160.0, 267.0, 373.0, 515.0, 707.0]",5.0,10.823744011984672
dirichlet__n_segments=20__n_observations=707,290,multirank,0.9606810410157732,0.0226308345120226,0.0495049504950495,0.0495049504950495,"[35, 54, 73, 86, 120, 129, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 683, 707]","[0, 35, 54, 73, 86, 120, 160, 260, 292, 325, 373, 515, 537, 563, 577, 602, 667, 707]",16.0,1.7805129059706817
dirichlet__n_segments=20__n_observations=707,290,kernseg_rbf,0.5215152434580747,0.1244695898161244,0.0495049504950495,0.1244695898161244,"[35, 54, 73, 86, 120, 129, 147, 160, 260, 292, 325, 373, 515, 537, 563, 577, 603, 667, 683, 707]","[0, 160, 176, 266, 373, 515, 707]",5.0,0.2295463870395906
dirichlet__n_segments=20__n_observations=1000,290,changeforest_bs,0.973646706553396,0.005,0.049,0.049,"[49, 76, 103, 122, 170, 182, 208, 227, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 966, 1000]","[0, 49, 76, 108, 122, 170, 182, 211, 216, 227, 368, 413, 457, 528, 728, 758, 796, 816, 852, 943, 966, 1000]",20.0,0.4996955760288983
dirichlet__n_segments=20__n_observations=1000,290,changekNN_bs,0.0148427893472342,0.472,0.049,0.472,"[49, 76, 103, 122, 170, 182, 208, 227, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 966, 1000]","[0, 50, 1000]",1.0,0.1011752639897167
dirichlet__n_segments=20__n_observations=1000,290,ecp,0.384747284441826,0.171,0.049,0.171,"[49, 76, 103, 122, 170, 182, 208, 227, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 966, 1000]","[0.0, 49.0, 398.0, 726.0, 943.0, 1000.0]",4.0,20.23025967599824
dirichlet__n_segments=20__n_observations=1000,290,multirank,0.9433133572832494,0.023,0.049,0.049,"[49, 76, 103, 122, 170, 182, 208, 227, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 966, 1000]","[0, 49, 76, 103, 122, 170, 211, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 1000]",16.0,3.2850585150299594
dirichlet__n_segments=20__n_observations=1000,290,kernseg_rbf,0.6880824430953087,0.119,0.049,0.119,"[49, 76, 103, 122, 170, 182, 208, 227, 368, 413, 460, 528, 728, 760, 796, 816, 852, 943, 966, 1000]","[0, 90, 108, 367, 409, 422, 533, 726, 759, 816, 943, 1000]",10.0,0.3017745290417224
dirichlet__n_segments=20__n_observations=1414,290,changeforest_bs,0.9786378548599924,0.0028288543140028,0.0495049504950495,0.0495049504950495,"[70, 107, 146, 172, 240, 257, 294, 320, 521, 584, 650, 747, 1030, 1074, 1126, 1154, 1205, 1334, 1366, 1414]","[0, 70, 107, 146, 172, 240, 257, 294, 316, 521, 584, 650, 747, 1030, 1074, 1127, 1154, 1205, 1334, 1366, 1414]",19.0,0.6402553140069358
dirichlet__n_segments=20__n_observations=1414,290,changekNN_bs,0.7978616498702314,0.0721357850070721,0.0495049504950495,0.0721357850070721,"[70, 107, 146, 172, 240, 257, 294, 320, 521, 584, 650, 747, 1030, 1074, 1126, 1154, 1205, 1334, 1366, 1414]","[0, 70, 300, 523, 616, 639, 748, 1027, 1041, 1077, 1130, 1150, 1200, 1336, 1414]",13.0,0.2464417910086922
dirichlet__n_segments=20__n_observations=1414,290,ecp,0.7830331072623308,0.0721357850070721,0.0495049504950495,0.0721357850070721,"[70, 107, 146, 172, 240, 257, 294, 320, 521, 584, 650, 747, 1030, 1074, 1126, 1154, 1205, 1334, 1366, 1414]","[0.0, 70.0, 320.0, 521.0, 583.0, 652.0, 749.0, 1030.0, 1205.0, 1336.0, 1414.0]",9.0,56.28445342299528
dirichlet__n_segments=20__n_observations=1414,290,multirank,0.9320900969666952,0.048090523338048,0.0495049504950495,0.0495049504950495,"[70, 107, 146, 172, 240, 257, 294, 320, 521, 584, 650, 747, 1030, 1074, 1126, 1154, 1205, 1334, 1366, 1414]","[0, 70, 107, 146, 172, 319, 521, 584, 650, 747, 1030, 1074, 1127, 1154, 1205, 1334, 1414]",15.0,6.395300692005549
dirichlet__n_segments=20__n_observations=1414,290,kernseg_rbf,0.7620727323689636,0.1046676096181046,0.0495049504950495,0.1046676096181046,"[70, 107, 146, 172, 240, 257, 294, 320, 521, 584, 650, 747, 1030, 1074, 1126, 1154, 1205, 1334, 1366, 1414]","[0, 320, 522, 583, 652, 748, 1030, 1075, 1205, 1336, 1414]",9.0,0.5845839590183459
dirichlet__n_segments=20__n_observations=2000,290,changeforest_bs,0.9805568904862164,0.0015,0.049,0.049,"[98, 151, 206, 243, 339, 364, 416, 453, 737, 825, 920, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 1932, 2000]","[0, 98, 151, 206, 243, 339, 364, 416, 450, 737, 825, 920, 1056, 1456, 1519, 1593, 1636, 1704, 1886, 1932, 2000]",19.0,0.8470585949835368
dirichlet__n_segments=20__n_observations=2000,290,changekNN_bs,0.888207235059732,0.02,0.049,0.049,"[98, 151, 206, 243, 339, 364, 416, 453, 737, 825, 920, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 1932, 2000]","[0, 98, 152, 203, 364, 433, 455, 767, 823, 918, 1054, 1453, 1523, 1595, 1639, 1668, 1681, 1728, 1884, 1899, 2000]",19.0,0.5389571750420146
dirichlet__n_segments=20__n_observations=2000,290,ecp,0.9218067217132832,0.024,0.049,0.049,"[98, 151, 206, 243, 339, 364, 416, 453, 737, 825, 920, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 1932, 2000]","[0.0, 98.0, 152.0, 206.0, 365.0, 455.0, 739.0, 824.0, 914.0, 1054.0, 1453.0, 1519.0, 1636.0, 1704.0, 1884.0, 2000.0]",14.0,130.40870023099706
dirichlet__n_segments=20__n_observations=2000,290,multirank,0.9516991502281106,0.023,0.049,0.049,"[98, 151, 206, 243, 339, 364, 416, 453, 737, 825, 920, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 1932, 2000]","[0, 98, 151, 206, 339, 453, 737, 825, 918, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 2000]",15.0,13.032205593015531
dirichlet__n_segments=20__n_observations=2000,290,kernseg_rbf,0.9386983744969072,0.027,0.049,0.049,"[98, 151, 206, 243, 339, 364, 416, 453, 737, 825, 920, 1056, 1456, 1519, 1593, 1633, 1704, 1886, 1932, 2000]","[0, 152, 206, 365, 450, 739, 824, 914, 1054, 1459, 1519, 1634, 1705, 1888, 2000]",13.0,1.0818878170102837
dirichlet__n_segments=20__n_observations=2828,290,changeforest_bs,0.9772637632971516,0.0035360678925035,0.0491513437057991,0.0491513437057991,"[139, 214, 291, 344, 480, 515, 589, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]","[0, 139, 214, 291, 344, 480, 515, 586, 631, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]",19.0,1.1112977180164307
dirichlet__n_segments=20__n_observations=2828,290,changekNN_bs,0.8175317169944888,0.0724893917963225,0.0491513437057991,0.0724893917963225,"[139, 214, 291, 344, 480, 515, 589, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]","[0, 139, 641, 1075, 1149, 1298, 1491, 2060, 2148, 2252, 2309, 2409, 2667, 2730, 2828]",13.0,0.9795479199965484
dirichlet__n_segments=20__n_observations=2828,290,ecp,0.8967345315802818,0.0314710042432814,0.0491513437057991,0.0491513437057991,"[139, 214, 291, 344, 480, 515, 589, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]","[0.0, 139.0, 214.0, 290.0, 513.0, 641.0, 1040.0, 1125.0, 1298.0, 1491.0, 2059.0, 2148.0, 2321.0, 2667.0, 2733.0, 2828.0]",14.0,397.2812339490047
dirichlet__n_segments=20__n_observations=2828,290,multirank,0.9547315474022257,0.0226308345120226,0.0491513437057991,0.0491513437057991,"[139, 214, 291, 344, 480, 515, 589, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]","[0, 139, 214, 291, 344, 480, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2308, 2410, 2667, 2828]",15.0,27.70031813497189
dirichlet__n_segments=20__n_observations=2828,290,kernseg_rbf,0.9058567959743432,0.0569306930693069,0.0491513437057991,0.0569306930693069,"[139, 214, 291, 344, 480, 515, 589, 641, 1042, 1167, 1301, 1493, 2059, 2148, 2252, 2309, 2410, 2667, 2731, 2828]","[0, 214, 290, 641, 1040, 1157, 1262, 1266, 1493, 2058, 2147, 2308, 2409, 2667, 2733, 2828]",14.0,2.1201865340117365
dirichlet__n_segments=20__n_observations=4000,290,changeforest_bs,0.9530225668634108,0.00325,0.04925,0.04925,"[197, 303, 412, 487, 678, 728, 832, 906, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 3863, 4000]","[0, 197, 303, 412, 487, 678, 728, 832, 893, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3568, 3773, 3863, 4000]",20.0,1.508472648973111
dirichlet__n_segments=20__n_observations=4000,290,changekNN_bs,0.9322522942702164,0.01225,0.04925,0.04925,"[197, 303, 412, 487, 678, 728, 832, 906, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 3863, 4000]","[0, 197, 302, 412, 479, 691, 881, 906, 1478, 1653, 1853, 2103, 2883, 2913, 3039, 3204, 3270, 3408, 3772, 3845, 4000]",19.0,2.124539319018368
dirichlet__n_segments=20__n_observations=4000,290,ecp,0.9608539807637532,0.0125,0.04925,0.04925,"[197, 303, 412, 487, 678, 728, 832, 906, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 3863, 4000]","[0.0, 197.0, 302.0, 421.0, 487.0, 678.0, 833.0, 906.0, 1478.0, 1651.0, 1840.0, 2103.0, 2905.0, 3039.0, 3197.0, 3265.0, 3408.0, 3771.0, 3863.0, 4000.0]",18.0,952.8187312959926
dirichlet__n_segments=20__n_observations=4000,290,multirank,0.9527911703195768,0.0225,0.04925,0.04925,"[197, 303, 412, 487, 678, 728, 832, 906, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 3863, 4000]","[0, 197, 303, 412, 678, 905, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 4000]",15.0,59.64987302402733
dirichlet__n_segments=20__n_observations=4000,290,kernseg_rbf,0.9803344766174132,0.02625,0.04925,0.04925,"[197, 303, 412, 487, 678, 728, 832, 906, 1473, 1651, 1840, 2112, 2913, 3039, 3186, 3265, 3409, 3773, 3863, 4000]","[0, 302, 421, 487, 678, 833, 909, 1478, 1652, 1840, 2103, 2913, 3039, 3197, 3265, 3410, 3771, 3863, 4000]",17.0,4.3902537119574845
dirichlet__n_segments=20__n_observations=5656,290,changeforest_bs,0.9822086393262276,0.0003536067892503,0.0491513437057991,0.0491513437057991,"[278, 428, 583, 688, 959, 1030, 1177, 1281, 2083, 2334, 2602, 2986, 4119, 4297, 4505, 4617, 4820, 5335, 5463, 5656]","[0, 278, 428, 583, 688, 961, 1030, 1177, 1281, 2083, 2334, 2602, 2986, 4119, 4296, 4505, 4617, 4820, 5334, 5404, 5463, 5656]",20.0,1.9717358560301363
