dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,93,changeforest_bs,0.791482344434932,0.016,0.132,0.132,"[33, 44, 61, 77, 87, 89, 99, 109, 114, 119, 133, 137, 159, 184, 190, 192, 229, 232, 235, 250]","[0, 33, 44, 56, 61, 77, 85, 100, 108, 117, 137, 154, 159, 167, 183, 192, 228, 236, 250]",17,0.1368830036371946
dirichlet__n_segments=20__n_observations=250,93,changekNN_bs,0.0246059533834016,0.416,0.132,0.416,"[33, 44, 61, 77, 87, 89, 99, 109, 114, 119, 133, 137, 159, 184, 190, 192, 229, 232, 235, 250]","[0, 33, 250]",1,0.0079742688685655
dirichlet__n_segments=20__n_observations=250,93,ecp,0.0246059533834016,0.416,0.132,0.416,"[33, 44, 61, 77, 87, 89, 99, 109, 114, 119, 133, 137, 159, 184, 190, 192, 229, 232, 235, 250]","[0.0, 33.0, 250.0]",1,0.6114061381667852
dirichlet__n_segments=20__n_observations=250,93,multirank,0.810207433775967,0.004,0.132,0.132,"[33, 44, 61, 77, 87, 89, 99, 109, 114, 119, 133, 137, 159, 184, 190, 192, 229, 232, 235, 250]","[0, 33, 44, 61, 77, 87, 89, 99, 106, 109, 114, 119, 133, 137, 144, 159, 168, 184, 190, 192, 225, 230, 232, 236, 241, 250]",24,0.3332398682832718
dirichlet__n_segments=20__n_observations=250,93,kernseg_rbf,0.0,0.476,0.132,0.476,"[33, 44, 61, 77, 87, 89, 99, 109, 114, 119, 133, 137, 159, 184, 190, 192, 229, 232, 235, 250]","[0, 250]",0,0.0705746226012706
dirichlet__n_segments=20__n_observations=353,93,changeforest_bs,0.8462080268791983,0.0169971671388102,0.1331444759206798,0.1331444759206798,"[47, 62, 87, 109, 123, 126, 139, 154, 161, 168, 188, 193, 225, 259, 268, 271, 324, 328, 332, 353]","[0, 47, 62, 69, 87, 109, 122, 139, 154, 162, 167, 171, 187, 209, 219, 225, 259, 271, 324, 332, 353]",19,0.1747212465852499
dirichlet__n_segments=20__n_observations=353,93,changekNN_bs,0.0268302341963059,0.4135977337110481,0.1331444759206798,0.4135977337110481,"[47, 62, 87, 109, 123, 126, 139, 154, 161, 168, 188, 193, 225, 259, 268, 271, 324, 328, 332, 353]","[0, 47, 353]",1,0.0136723686009645
dirichlet__n_segments=20__n_observations=353,93,ecp,0.1002263747590329,0.3541076487252124,0.1331444759206798,0.3541076487252124,"[47, 62, 87, 109, 123, 126, 139, 154, 161, 168, 188, 193, 225, 259, 268, 271, 324, 328, 332, 353]","[0.0, 47.0, 98.0, 100.0, 353.0]",3,1.8651557750999928
dirichlet__n_segments=20__n_observations=353,93,multirank,0.8838973821133265,0.0141643059490084,0.1331444759206798,0.1331444759206798,"[47, 62, 87, 109, 123, 126, 139, 154, 161, 168, 188, 193, 225, 259, 268, 271, 324, 328, 332, 353]","[0, 47, 62, 87, 109, 122, 138, 154, 162, 167, 188, 225, 259, 268, 271, 325, 328, 332, 338, 353]",18,0.4686199426651001
dirichlet__n_segments=20__n_observations=353,93,kernseg_rbf,0.0,0.4759206798866855,0.1331444759206798,0.4759206798866855,"[47, 62, 87, 109, 123, 126, 139, 154, 161, 168, 188, 193, 225, 259, 268, 271, 324, 328, 332, 353]","[0, 353]",0,0.1037101186811924
dirichlet__n_segments=20__n_observations=500,93,changeforest_bs,0.9027761748359122,0.014,0.132,0.132,"[66, 88, 123, 154, 174, 178, 197, 218, 229, 237, 266, 273, 319, 367, 379, 384, 459, 464, 470, 500]","[0, 66, 88, 123, 154, 174, 197, 218, 229, 237, 266, 319, 367, 384, 459, 464, 469, 500]",16,0.1987366415560245
dirichlet__n_segments=20__n_observations=500,93,changekNN_bs,0.0471255334708275,0.372,0.132,0.372,"[66, 88, 123, 154, 174, 178, 197, 218, 229, 237, 266, 273, 319, 367, 379, 384, 459, 464, 470, 500]","[0, 66, 87, 500]",2,0.0276394467800855
dirichlet__n_segments=20__n_observations=500,93,ecp,0.0261763582646382,0.414,0.132,0.414,"[66, 88, 123, 154, 174, 178, 197, 218, 229, 237, 266, 273, 319, 367, 379, 384, 459, 464, 470, 500]","[0.0, 66.0, 500.0]",1,2.3175927959382534
dirichlet__n_segments=20__n_observations=500,93,multirank,0.8960030186767378,0.014,0.132,0.132,"[66, 88, 123, 154, 174, 178, 197, 218, 229, 237, 266, 273, 319, 367, 379, 384, 459, 464, 470, 500]","[0, 66, 88, 123, 154, 178, 197, 218, 229, 237, 266, 319, 367, 384, 459, 464, 500]",15,0.8319472651928663
dirichlet__n_segments=20__n_observations=500,93,kernseg_rbf,0.2253190519775197,0.246,0.132,0.246,"[66, 88, 123, 154, 174, 178, 197, 218, 229, 237, 266, 273, 319, 367, 379, 384, 459, 464, 470, 500]","[0, 264, 404, 500]",2,0.1523807048797607
dirichlet__n_segments=20__n_observations=707,93,changeforest_bs,0.9150456997859236,0.0028288543140028,0.1329561527581329,0.1329561527581329,"[94, 125, 174, 218, 246, 252, 279, 308, 323, 336, 376, 387, 450, 520, 536, 543, 649, 656, 665, 707]","[0, 94, 126, 174, 218, 246, 252, 279, 308, 321, 337, 376, 387, 450, 520, 538, 543, 651, 656, 665, 707]",19,0.2542737759649753
dirichlet__n_segments=20__n_observations=707,93,changekNN_bs,0.2112112251330803,0.2319660537482319,0.1329561527581329,0.2319660537482319,"[94, 125, 174, 218, 246, 252, 279, 308, 323, 336, 376, 387, 450, 520, 536, 543, 649, 656, 665, 707]","[0, 94, 374, 707]",2,0.0532611273229122
dirichlet__n_segments=20__n_observations=707,93,ecp,0.2448882924265241,0.2446958981612447,0.1329561527581329,0.2446958981612447,"[94, 125, 174, 218, 246, 252, 279, 308, 323, 336, 376, 387, 450, 520, 536, 543, 649, 656, 665, 707]","[0.0, 94.0, 452.0, 517.0, 707.0]",3,6.535254118964076
dirichlet__n_segments=20__n_observations=707,93,multirank,0.903278413388056,0.0127298444130127,0.1329561527581329,0.1329561527581329,"[94, 125, 174, 218, 246, 252, 279, 308, 323, 336, 376, 387, 450, 520, 536, 543, 649, 656, 665, 707]","[0, 94, 125, 174, 218, 252, 279, 308, 322, 336, 378, 450, 520, 543, 649, 656, 665, 707]",16,1.4931004513055086
dirichlet__n_segments=20__n_observations=707,93,kernseg_rbf,0.6608593530756025,0.1004243281471004,0.1329561527581329,0.1329561527581329,"[94, 125, 174, 218, 246, 252, 279, 308, 323, 336, 376, 387, 450, 520, 536, 543, 649, 656, 665, 707]","[0, 94, 127, 177, 180, 219, 379, 450, 517, 538, 660, 662, 707]",11,0.2038382347673177
dirichlet__n_segments=20__n_observations=1000,93,changeforest_bs,0.9246173163256494,0.002,0.132,0.132,"[132, 176, 246, 308, 348, 356, 394, 436, 457, 475, 533, 547, 637, 735, 759, 769, 918, 928, 940, 1000]","[0, 132, 176, 246, 308, 348, 356, 394, 436, 457, 477, 533, 547, 637, 735, 759, 769, 918, 928, 940, 1000]",19,0.354715907946229
