dataset,seed,method,score,left_hausdorff,right_hausdorff,symmetric_hausdorff,true_changepoints,estimated_changepoints,n_cpts,time
dirichlet__n_segments=20__n_observations=250,350,changeforest_bs,0.8015817870541327,0.036,0.168,0.168,"[42, 53, 62, 92, 119, 129, 136, 137, 145, 155, 158, 161, 165, 170, 179, 223, 226, 232, 236, 250]","[0, 42, 53, 62, 92, 119, 136, 162, 166, 173, 221, 236, 250]",11.0,0.1215167750488035
dirichlet__n_segments=20__n_observations=250,350,changekNN_bs,0.048732229369181,0.412,0.168,0.412,"[42, 53, 62, 92, 119, 129, 136, 137, 145, 155, 158, 161, 165, 170, 179, 223, 226, 232, 236, 250]","[0, 42, 250]",1.0,0.0085670189582742
dirichlet__n_segments=20__n_observations=250,350,ecp,0.048732229369181,0.412,0.168,0.412,"[42, 53, 62, 92, 119, 129, 136, 137, 145, 155, 158, 161, 165, 170, 179, 223, 226, 232, 236, 250]","[0.0, 42.0, 250.0]",1.0,0.7499497350072488
dirichlet__n_segments=20__n_observations=250,350,multirank,0.8210425941679763,0.032,0.168,0.168,"[42, 53, 62, 92, 119, 129, 136, 137, 145, 155, 158, 161, 165, 170, 179, 223, 226, 232, 236, 250]","[0, 42, 53, 57, 60, 62, 84, 85, 90, 91, 92, 119, 129, 137, 155, 158, 161, 165, 170, 173, 179, 219, 223, 226, 232, 236, 246, 250]",26.0,0.2516011979896575
dirichlet__n_segments=20__n_observations=250,350,kernseg_rbf,0.0,0.484,0.168,0.484,"[42, 53, 62, 92, 119, 129, 136, 137, 145, 155, 158, 161, 165, 170, 179, 223, 226, 232, 236, 250]","[0, 250]",0.0,0.0601483269711025
dirichlet__n_segments=20__n_observations=353,350,changeforest_bs,0.8242957649573176,0.036827195467422,0.1671388101983003,0.1671388101983003,"[59, 74, 87, 130, 168, 182, 192, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]","[0, 59, 74, 87, 130, 168, 186, 193, 204, 222, 228, 233, 240, 319, 335, 353]",14.0,0.1681162280146964
dirichlet__n_segments=20__n_observations=353,350,changekNN_bs,0.1171183025068982,0.3399433427762039,0.1671388101983003,0.3399433427762039,"[59, 74, 87, 130, 168, 182, 192, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]","[0, 58, 61, 109, 353]",3.0,0.0164864080143161
dirichlet__n_segments=20__n_observations=353,350,ecp,0.0502563245942246,0.4107648725212464,0.1671388101983003,0.4107648725212464,"[59, 74, 87, 130, 168, 182, 192, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]","[0.0, 59.0, 353.0]",1.0,1.135306895012036
dirichlet__n_segments=20__n_observations=353,350,multirank,0.9230193115694286,0.0028328611898017,0.1671388101983003,0.1671388101983003,"[59, 74, 87, 130, 168, 182, 192, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]","[0, 59, 74, 87, 130, 168, 182, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]",18.0,0.4386042630067095
dirichlet__n_segments=20__n_observations=353,350,kernseg_rbf,0.0,0.4844192634560906,0.1671388101983003,0.4844192634560906,"[59, 74, 87, 130, 168, 182, 192, 193, 204, 219, 222, 228, 233, 240, 253, 315, 319, 327, 334, 353]","[0, 353]",0.0,0.109826712985523
